mfcc_0_mean,mfcc_0_std,mfcc_0_max,mfcc_0_min,mfcc_1_mean,mfcc_1_std,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_max,mfcc_7_min,mfcc_8_mean,mfcc_8_std,mfcc_8_max,mfcc_8_min,mfcc_9_mean,mfcc_9_std,mfcc_9_max,mfcc_9_min,mfcc_10_mean,mfcc_10_std,mfcc_10_max,mfcc_10_min,mfcc_11_mean,mfcc_11_std,mfcc_11_max,mfcc_11_min,mfcc_12_mean,mfcc_12_std,mfcc_12_max,mfcc_12_min,mfcc_13_mean,mfcc_13_std,mfcc_13_max,mfcc_13_min,mfcc_14_mean,mfcc_14_std,mfcc_14_max,mfcc_14_min,mfcc_15_mean,mfcc_15_std,mfcc_15_max,mfcc_15_min,mfcc_16_mean,mfcc_16_std,mfcc_16_max,mfcc_16_min,mfcc_17_mean,mfcc_17_std,mfcc_17_max,mfcc_17_min,mfcc_18_mean,mfcc_18_std,mfcc_18_max,mfcc_18_min,mfcc_19_mean,mfcc_19_std,mfcc_19_max,mfcc_19_min,chroma_0_mean,chroma_0_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,tonnetz_0_mean,tonnetz_0_std,tonnetz_1_mean,tonnetz_1_std,tonnetz_2_mean,tonnetz_2_std,tonnetz_3_mean,tonnetz_3_std,tonnetz_4_mean,tonnetz_4_std,tonnetz_5_mean,tonnetz_5_std,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_max,spectral_centroid_min,rolloff_mean,rolloff_std,bandwidth_mean,bandwidth_std,zcr_mean,zcr_std,mel_mean,mel_std,mel_max,mel_min,mel_median,tempo,rms_mean,rms_std,rms_max,rms_min,flatness_mean,flatness_std,genre,filename
-88.064995,66.35223,94.754555,-261.0449,77.3721,25.984007,146.98105,-20.559616,-19.0961,24.018879,76.881676,-95.085785,51.575947,18.1979,118.97894,-5.4864144,-11.776864,14.735362,32.94438,-58.491913,22.21098,14.458288,61.954323,-23.823013,-4.727707,14.619315,52.729855,-47.177467,20.109219,11.495778,56.917877,-17.105345,-8.32937,11.0034,26.115778,-46.236637,14.603727,9.824748,45.888573,-14.160641,-3.8112483,9.983132,27.595518,-31.620943,8.579865,9.532536,37.328896,-24.939686,-11.464596,9.482183,22.481329,-38.558643,2.160578,8.381921,33.2705,-21.822273,-12.678757,9.746313,25.959488,-41.159515,0.39530516,9.847475,44.35859,-33.52827,0.9852858,11.158848,50.786716,-27.288057,10.532833,11.775074,67.55829,-22.82486,7.6297636,11.336459,56.03344,-21.143372,4.388356,11.488971,52.05698,-47.880875,0.5212701,0.32985863,0.5465663,0.30703518,0.5543109,0.3129429,0.5379909,0.30019432,0.43505472,0.27200428,0.3926737,0.27141103,0.39478797,0.28581294,0.45054215,0.30790508,0.48825172,0.31675383,0.43576017,0.29158807,0.3984765,0.2594429,0.45215762,0.28932083,23.656934300135074,6.593131747541792,12.881930838289316,4.074929738195917,17.91168557192454,4.990185903363411,17.948529583878187,4.563450163551849,17.18569143074313,3.515454421903893,16.987189975357612,2.8400571765173646,38.787046987597456,8.369489223648754,0.02363869489391125,0.044696136610682675,0.07093910272571297,0.0987758436481062,-0.0012251622297289023,0.035529516243713255,0.020813447849294016,0.12837453900679874,-0.01763921419030066,0.0305862884400941,0.02342610116456942,0.05506625722795481,2433.764468111271,775.9287218414906,6457.804851348445,644.4859293770434,4920.920243868518,1221.1960604025708,2247.5852524839515,331.59379545120566,0.11047967963912539,0.07456631253571229,-44.92739,12.926755,0.0,-80.0,-44.5141,[99.38401442],0.20763418,0.10585967,0.523048,0.024243392,0.017141312,0.030149482,hiphop,hiphop.00016.wav
-76.82371,49.223385,55.210735,-216.56621,98.38955,18.722858,150.11108,41.608334,-5.026062,21.350197,57.597275,-58.74176,49.33168,12.880726,85.84073,5.1813717,-10.2882185,12.19254,37.118935,-42.244648,33.286823,10.999801,64.38129,-3.5098634,-9.96177,9.82445,24.702839,-41.93226,17.616522,7.218145,50.47116,-3.5269094,-12.23127,7.192161,20.145775,-31.134886,18.665478,7.9078193,40.49778,-4.4594164,-10.97679,7.4958153,14.286805,-30.311409,11.510851,7.082974,39.454685,-10.28512,-10.490248,7.0748615,16.543346,-35.00068,6.2619195,7.4648085,30.439613,-16.906239,-6.977471,6.592478,14.418697,-28.20522,2.4990716,6.7252145,29.15091,-21.323744,-4.895574,6.579488,19.200912,-23.337692,5.468563,7.09454,32.82794,-13.7049055,-1.8260895,8.012683,28.264309,-28.000229,0.6364129,7.3178787,28.102371,-29.722076,0.5547245,0.31486213,0.5347095,0.24343131,0.52230865,0.31658348,0.4879243,0.30228984,0.44218236,0.30980295,0.45158494,0.30485898,0.47847122,0.29418507,0.46454978,0.264408,0.474862,0.2765829,0.53211373,0.31967857,0.42919713,0.26220807,0.40122977,0.22470178,21.956381365776437,5.084076768599221,13.225429501581432,3.5843188145054388,15.366487057450426,3.674263231185434,14.920166308454888,3.391591728037988,16.359303792683463,3.312075007748449,15.89499728940554,1.9932354986216694,41.47384523580404,5.019816456426071,0.022420040700008144,0.032344447989371854,0.022024311667819527,0.032329507375038376,-0.021369483917317838,0.035460078560218815,0.04737426779858553,0.056723018819919535,-0.006186007246949674,0.021616618816723235,-0.0039647336834435845,0.022809110349348474,2144.794528258056,483.74651095113546,4564.277044580293,807.5150637466597,4956.12003102022,991.0755023776561,2358.912870448306,285.74251239401985,0.08034305159152477,0.042375158747532976,-41.903152,12.737553,0.0,-80.0,-42.002075,[99.38401442],0.19142626,0.07137046,0.45194814,0.039072078,0.008097885,0.0101998085,hiphop,hiphop.00017.wav
-113.496315,69.83255,62.73883,-380.92456,68.45945,40.439167,154.92561,-67.19707,-15.764092,27.005816,67.58423,-90.55561,56.38857,24.14948,114.35625,-20.831188,-8.150662,19.391945,44.699677,-95.447754,27.04156,17.054571,86.58856,-31.925148,-12.364466,14.927306,35.78727,-67.73892,20.665415,11.515971,68.11221,-19.070621,-12.666251,11.705791,29.274529,-51.260384,15.433281,10.590009,64.634346,-15.13916,-10.998275,10.600343,31.345959,-47.152496,14.049129,9.943719,74.534424,-23.208717,-12.502553,10.139706,25.010853,-47.94593,7.401503,8.921069,58.33197,-27.11538,-13.318547,8.950921,16.44714,-49.054375,-0.24479035,8.385174,28.993666,-36.261147,-12.045157,9.037479,28.42063,-36.985786,3.8187954,9.284145,44.13363,-21.847582,-2.6738074,9.767096,35.081062,-29.974663,5.6455956,11.751197,53.7925,-41.24062,0.473487,0.32601812,0.49276516,0.3171299,0.5355641,0.32412514,0.58217543,0.30260414,0.61377263,0.29221153,0.5648891,0.3032437,0.44183397,0.28834188,0.35958675,0.27746472,0.33239388,0.26486465,0.34419352,0.2706623,0.37904,0.2873119,0.42297494,0.29971105,20.675482997057877,6.96173991741468,14.196269286979067,5.15012246281871,17.400183252149475,5.385007574415813,16.167895610928515,4.103292878386996,16.716000583298158,3.252683845347438,16.664590037744507,2.4195252300292647,42.27530544553469,3.513435689849325,0.0008484037657786816,0.04263491174394944,0.008902509992084952,0.04421205454454522,-0.008375651103620726,0.06383287842020181,-0.005897353130793956,0.0637527255818526,-0.0022747330642150176,0.025061972004652915,-0.0001881317435201203,0.021643471826717785,2677.639716066268,1001.7041886874554,6551.533681506595,861.5675225397829,5366.575882383176,1333.4151632354506,2337.276817199031,320.74443577812343,0.1457859665247678,0.10309311668039683,-43.079548,13.435937,0.0,-80.0,-42.476257,[143.5546875],0.16556409,0.08453144,0.37353677,0.005072832,0.014578229,0.019289894,hiphop,hiphop.00018.wav
-64.652565,76.24262,122.7259,-285.92972,88.21731,27.405857,174.81558,-5.874512,-10.360637,31.49158,68.819664,-105.56194,41.79439,21.553123,107.5092,-11.303346,-2.56113,16.324394,41.328003,-63.432312,22.901436,13.9996605,59.475647,-23.57713,-6.498876,14.995195,37.933594,-54.156815,16.630945,10.8258,42.3854,-19.700827,-5.8019123,12.210014,30.43828,-46.515667,13.093463,9.483186,43.617966,-21.42789,-6.9120083,9.441436,20.196041,-37.283825,3.027008,8.082056,28.877422,-20.296293,-9.772857,8.099657,17.083134,-30.794708,2.3434885,7.5951757,35.088135,-21.741959,-7.0578547,8.413135,20.579338,-38.19973,3.2029796,8.67469,43.302277,-28.38984,1.7207859,9.627018,37.90722,-25.345873,6.090178,9.377569,39.488304,-20.38403,0.37340647,9.414795,38.284916,-30.779997,-3.036377,8.9065895,28.36515,-45.874454,0.42659652,0.30728918,0.42679003,0.31841993,0.46044794,0.32025266,0.4287045,0.2746357,0.37296915,0.2770719,0.36076492,0.2659699,0.3672765,0.26543343,0.44314352,0.31111363,0.49743783,0.31654972,0.49139678,0.30928472,0.48377505,0.31812888,0.4275164,0.3081441,16.881177422217316,4.777164037291074,13.238543025255739,3.751599898043431,17.148354410706727,4.996504712170152,16.840464398876808,4.304397397220676,17.35450982360823,3.542337571867879,16.47094232784827,2.941919952424361,34.37854357401575,11.763809865457677,0.009411660416248227,0.04503424260197972,-0.01138812149345717,0.045806973332550543,-0.005768457194069929,0.07547194296643674,-0.004173622210005983,0.05543436444489921,0.007242037597410495,0.026033105602167924,-0.00825014214453803,0.022588650689296195,2470.7222619019626,911.5170347293264,5622.271371717741,480.9430613630775,5256.126550255176,1904.5549376372546,2410.2596334667655,627.2177992746493,0.10016379341621517,0.05667135463926171,-43.024,13.3865795,0.0,-80.0,-42.723244,[99.38401442],0.22598088,0.10856282,0.56783795,0.027135735,0.025607511,0.04148563,hiphop,hiphop.00019.wav
-122.2709,68.783485,61.555363,-324.86157,50.584606,32.296146,131.9235,-40.65531,-27.789642,28.16377,60.955627,-115.583374,66.590706,22.020567,129.47908,-0.66551465,-6.604407,17.187407,48.28973,-61.857624,32.067585,12.752777,70.287834,-20.13515,-8.222272,15.627797,52.835896,-56.884064,22.451204,11.356201,57.425755,-23.104855,-6.9416556,12.40293,42.191963,-56.91412,21.064743,10.949535,55.690712,-8.401953,-6.1830845,11.094636,28.307976,-32.503857,13.653635,9.741328,53.973495,-19.167845,-3.0919614,11.73875,48.517677,-34.432144,8.706373,9.720741,50.811535,-24.120724,-2.9218123,9.960425,32.243965,-29.117052,3.6755152,10.441229,49.23882,-21.562023,0.27340898,13.251405,43.190536,-37.718674,12.869027,13.462998,56.77758,-18.434032,14.640284,14.231512,56.24771,-16.701668,15.362202,15.029055,65.33705,-38.264122,0.39451385,0.2378987,0.3449462,0.22748208,0.36977848,0.2624387,0.42079318,0.29526362,0.4418054,0.26606652,0.5107175,0.26728454,0.5306598,0.2593881,0.5856717,0.26549372,0.65788966,0.31943327,0.64078385,0.30670568,0.5345028,0.25965562,0.45028156,0.25245425,26.50575160669774,4.727348710700502,16.333685616185413,5.89865382018127,20.834330566314836,5.628338712281814,19.3830036080558,4.677778268902563,19.361692684441437,4.027255620983941,18.596178676043273,3.366747854327788,42.38076211061634,4.414519151652863,-0.042688235126871595,0.09008917734360293,-0.019218823646638527,0.08519314879111424,-0.021580010633440786,0.11187539141972938,0.140164903671431,0.11857226668254484,-0.03999090069356476,0.053894050298004335,-0.015970241285708432,0.04371779004432992,2677.5983922065384,683.7054743497307,4942.267325431833,389.6782661494582,5266.376488275203,1022.3377204041592,2262.418722593127,305.50252672185405,0.10805943728231424,0.07586115513924226,-45.880154,13.797101,0.0,-80.0,-45.55912,[117.45383523],0.1759158,0.07527184,0.3732523,0.021129921,0.009426517,0.017631218,hiphop,hiphop.00020.wav
-27.619719,38.013866,77.60832,-194.04988,94.3955,25.50835,169.331,-51.56699,-20.580795,21.940786,52.447487,-103.21596,49.872005,17.153038,86.333115,-23.685972,-14.710575,15.837078,21.318188,-92.95682,23.870302,12.250899,54.811226,-21.234016,-17.608202,11.031385,16.056639,-61.696083,24.036556,8.253143,47.11985,-12.07111,-15.884776,8.253902,11.261182,-48.85949,16.427292,7.9953275,38.162674,-10.3534775,-10.625279,7.9417443,16.09182,-39.309425,13.890171,6.938962,38.16609,-10.005671,-10.467003,7.37963,15.661661,-38.07964,8.20633,7.5765867,30.781006,-16.335129,-10.300276,7.433654,10.707886,-40.462257,5.019436,8.034008,28.387642,-22.414661,-5.749617,8.795838,33.425438,-29.548153,10.313242,8.748105,49.410156,-16.813828,3.633744,9.745631,43.073517,-26.294819,9.231848,10.11577,42.926807,-25.407244,0.36060292,0.26380548,0.36260173,0.25783715,0.375448,0.26180914,0.4397152,0.29640594,0.42458475,0.25789946,0.49842924,0.2633141,0.6437871,0.3028513,0.54335254,0.29328272,0.47562316,0.32026437,0.38369194,0.2788776,0.33028972,0.25320506,0.32476437,0.24614146,20.017542401280533,5.411430522373206,14.260999977762891,3.5953473505252687,16.89825621063247,4.003552657647806,16.884189847420032,3.448236204448479,16.805881713335662,2.807906778165234,16.278120368728004,2.0834111371573223,43.879466251031566,2.8280767894041463,0.011661490960420113,0.02874926184012701,-0.004370902262387494,0.03534305264019717,0.032463287460349016,0.054886259900486754,-0.04238732532243478,0.04908769154351016,0.005235650937001111,0.017650220088789973,0.016134767030472532,0.019042012961083644,2405.583528376153,722.5854381060033,6270.841786909752,1008.7322541055187,4987.044844022107,1152.0554732415685,2268.5435114732063,301.1402867656085,0.11973245815595976,0.06390647200675532,-36.347317,12.818155,0.0,-80.0,-35.764984,[99.38401442],0.24188346,0.073273085,0.42672014,0.05034892,0.012310798,0.014796103,hiphop,hiphop.00021.wav
-100.66327,73.55098,82.7064,-498.57474,110.21073,29.239843,185.8641,-14.134292,1.0357708,20.766554,67.83794,-69.17167,38.765923,16.48045,82.44887,-27.232624,-14.493542,12.701584,30.521252,-62.327675,20.652626,12.390546,49.69512,-24.787193,-18.038021,13.830567,24.701042,-65.34635,12.568845,10.657744,37.957153,-30.430809,-14.1262045,10.355723,18.815943,-43.956264,15.102986,11.037074,42.926613,-34.76831,-9.241575,9.068445,24.83988,-40.434082,11.399988,7.560134,34.447174,-12.612604,-9.509009,7.788121,14.468425,-38.3528,8.644917,7.877643,35.623367,-22.770449,-7.10383,7.432783,15.665739,-27.359856,2.9938862,7.3010473,32.320213,-31.395592,-4.505925,7.7738447,32.322144,-33.73384,4.69158,7.230493,35.21881,-18.389782,-4.1234813,7.9369216,24.989067,-27.520462,-2.786311,7.83747,26.828407,-39.63166,0.47479287,0.30544794,0.4735223,0.27775785,0.40596533,0.27418962,0.33572754,0.28590488,0.37352806,0.2744988,0.4846386,0.30023068,0.4143823,0.2739222,0.38226533,0.2791477,0.44076717,0.2898805,0.44293302,0.26953265,0.55015635,0.3249417,0.49718067,0.3021724,20.42564206875785,4.119473806143181,14.797310916378876,4.8020960575025455,18.053937660585287,4.430872863226923,16.79828760829118,3.9132567318670115,16.911757839336804,3.2702362575446644,16.25856711455621,2.8611010293988213,40.968473667249704,4.1529339965248635,-0.023808930505768156,0.04387706876585283,0.024921833144641994,0.04994189500910175,-0.07370921001544745,0.07339423127587123,-0.047294105852928744,0.05930270846762211,0.03245550335571177,0.033178007764507224,0.002282593879905068,0.023081496405147433,2025.7166368995138,712.5976695361612,5610.429324436442,614.5886029406389,4603.805494751355,1466.7872888366956,2272.773800297794,381.49831851530706,0.0753997708252709,0.05047038128793575,-44.32903,14.379561,0.0,-80.0,-44.161728,[99.38401442],0.1735269,0.07911714,0.41095865,0.00042751903,0.0071597667,0.012198587,hiphop,hiphop.00022.wav
-44.67913,35.461704,45.124935,-135.30353,101.19932,18.271503,153.77504,33.683636,-26.271496,14.0766325,40.633247,-63.83841,52.930775,9.901903,87.30276,18.229038,-11.720016,11.90643,29.844189,-46.11772,26.934399,8.425281,52.53585,1.9338887,-13.286411,9.349391,12.733625,-42.234825,20.705006,7.8134313,43.632843,-4.8424215,-17.487642,7.1126795,5.7330894,-40.029114,11.86239,6.69879,31.091312,-11.624612,-10.67016,6.87396,14.1071415,-31.076841,8.376947,6.3935094,30.58172,-13.760845,-15.42806,6.0897427,3.4221208,-36.080276,4.8771544,6.44442,28.099934,-13.328087,-10.053337,6.38308,9.441372,-31.90298,4.56282,7.0004716,26.580847,-16.597582,-1.9874165,6.235385,16.091293,-21.737013,7.9827633,6.2575927,27.463808,-16.080479,1.2147529,6.3846564,24.682983,-24.090271,1.3717062,6.756424,22.51369,-20.819574,0.32216355,0.28378612,0.27666324,0.23214312,0.380211,0.26996243,0.33298382,0.23640235,0.34479278,0.2263269,0.48659852,0.34126353,0.42823938,0.2098847,0.6186748,0.34158036,0.42212433,0.26590845,0.404666,0.31785607,0.2908706,0.2525502,0.26471227,0.2276507,22.102862040818845,4.823921661335597,14.291249238365461,4.193253718676811,17.359324178841614,3.861822081365494,18.38900484993498,3.1514829150069357,17.202614366011453,2.460558843327806,16.67100528746233,2.2416157941809334,42.46361907093239,2.8170882665593133,0.03532314669170147,0.058777582356570636,0.049828219314738166,0.06590904815429537,-0.0024120153386393392,0.10749806867402929,-0.004756928898752236,0.06669232606337687,-0.005444930246660789,0.03921181590499298,-0.013871405168073106,0.0275784668203675,2240.3031802876058,500.9395568396748,4720.42484708398,1035.7995952511872,4728.03807686726,957.1910729167727,2193.8028365929968,253.83258294937144,0.10668265044504643,0.036043559450827836,-38.082268,12.933441,0.0,-80.0,-36.998848,[92.28515625],0.19052872,0.055666666,0.38929746,0.08845443,0.009593391,0.009280055,hiphop,hiphop.00023.wav
-62.994812,62.715298,111.83883,-246.45502,86.3237,24.88715,146.75449,-12.8414135,-37.947296,28.428604,34.368256,-136.08456,39.573452,19.54511,91.84337,-10.810548,-16.5329,18.072832,44.483047,-74.6302,21.116253,13.444742,61.230255,-30.64513,-12.255194,14.617663,52.737404,-46.59941,13.094143,9.794256,45.90403,-17.618391,-12.382426,10.428324,21.703804,-39.06425,16.648333,9.59098,48.0485,-8.529897,-3.980502,9.5104065,27.166254,-30.879728,8.853623,8.391784,36.548004,-20.713799,-6.3255115,8.539815,20.493288,-30.232182,5.704401,7.4924097,31.116367,-21.491606,-6.310835,8.940017,28.429768,-38.988083,2.3043609,9.685539,34.145714,-29.726349,-0.86548823,10.016632,39.12481,-29.078943,6.517326,8.778104,34.030987,-18.532959,4.682213,9.831813,40.63269,-20.544033,4.39681,9.328657,44.06814,-26.840704,0.3160212,0.24399282,0.33782652,0.25589702,0.3899309,0.27148592,0.3993707,0.2854967,0.42057422,0.28715944,0.5007239,0.28416294,0.550084,0.29652098,0.5231012,0.30017912,0.51663655,0.30390775,0.49630624,0.31311724,0.3893112,0.26833215,0.33054096,0.2527861,15.112171736342686,4.3003316985733155,14.28871887601475,4.479093929963325,16.959658324672645,4.595944719614853,16.89023456826325,4.104265007496033,17.983080790864413,3.395085940992491,17.83401001539197,3.11555721907348,37.950156556620655,10.011778372570362,-0.003708744036098851,0.03640337556242535,-0.0027021977074905674,0.04598833792640161,-0.012995754461591881,0.053655703899547796,-0.011004790474860192,0.05672990918958181,-0.006048003764717219,0.020307801637618927,0.001030884652316406,0.020702576988148976,2517.747734885853,625.4602322774176,5713.570074398409,981.2919595164235,4926.71187551398,1245.8953283759251,2163.4043932433733,419.6578286499188,0.13887293198529413,0.05589528601575795,-41.550205,13.119256,0.0,-80.0,-40.18174,[103.359375],0.17865911,0.08735754,0.44167635,0.026528997,0.017853068,0.025749765,hiphop,hiphop.00024.wav
-44.374714,48.097042,77.556465,-181.82527,93.37466,24.580204,157.8506,-3.1771002,-22.270527,27.353632,59.249413,-92.11571,48.861946,16.152227,110.51326,-1.8544462,-13.884773,14.4933195,19.418278,-77.811195,34.419384,11.45851,73.23479,-9.835194,-6.2979827,11.824428,23.902319,-40.36022,25.889359,9.6984,50.32322,-30.134773,-12.322336,8.612302,13.531109,-52.83403,20.435734,7.835303,45.189808,-6.547474,-5.749465,8.353331,18.39637,-34.62006,11.854348,7.44167,33.68602,-19.778118,-11.549436,8.222568,12.322857,-34.666367,10.156776,7.216319,42.949673,-17.09043,-3.9590342,8.491697,22.177002,-35.774826,10.58692,8.817491,42.490234,-14.539,0.8432876,9.306399,43.70188,-23.327875,9.215949,9.377478,52.531643,-21.404194,1.7228959,9.577053,36.65184,-25.54394,-0.23039746,10.140916,28.814716,-30.596418,0.38050795,0.24749266,0.34483665,0.23274475,0.37690714,0.23299332,0.4490144,0.24106488,0.52955735,0.2700569,0.5729116,0.2941613,0.5807143,0.2711312,0.62391263,0.26590553,0.6708298,0.2635909,0.61666507,0.27805635,0.5046161,0.26725867,0.43783495,0.25881422,20.421023877673843,5.460042550793397,13.913965216019673,3.9802976161954886,17.100655869721752,4.199460966176955,16.976112260661683,3.7016142213565653,17.002499036682124,2.850495567841908,16.51748431759877,2.5404820936414456,43.350004712548866,3.6035753734711187,0.04164804424421456,0.03834360042487409,0.028475947843691896,0.044442480458924634,-0.05688136668325162,0.05685170011912846,0.07927808386126563,0.07063426907605029,0.0008402573764571365,0.023059179620294953,-0.021884182372004995,0.03136915359161249,2305.1590945533026,708.7343213944195,5271.312952973492,873.1949063790473,4815.479214789329,1154.2403905388405,2227.25945920748,302.8659600946859,0.10742111914667182,0.0677256291383987,-38.857418,13.150209,0.0,-80.0,-37.974236,[107.66601562],0.25156936,0.08563646,0.41816625,0.061554227,0.01086043,0.012710473,hiphop,hiphop.00025.wav
-103.22314,68.982735,46.875633,-362.88547,30.57212,33.79858,111.22836,-87.49336,20.809032,29.541006,95.64504,-83.02435,45.81602,18.742838,104.56433,-7.928005,9.800678,16.754988,66.64668,-37.0131,8.627315,15.724353,57.121315,-41.87964,1.6164563,17.783197,60.19183,-46.498375,12.33468,13.559561,50.02114,-41.052162,0.51866484,12.605888,48.94382,-49.979366,4.9922223,10.126892,35.547806,-23.551376,-2.83595,9.347483,31.838787,-34.15512,8.032367,9.752363,42.716133,-23.124615,-1.3974612,9.182893,32.933594,-29.280954,3.3177283,8.524738,37.419575,-27.326454,1.2085941,7.9466133,27.14561,-23.142738,3.301628,8.923558,39.310925,-20.35791,-2.6962645,10.624792,48.841347,-32.880737,5.6360793,9.571471,42.727737,-22.103577,-0.7149581,11.088241,46.62824,-32.52864,2.758796,9.42909,45.278824,-26.58529,0.4893982,0.32025927,0.45070627,0.2954177,0.4830391,0.32251802,0.47867104,0.31775266,0.47628132,0.29293233,0.49911928,0.29966867,0.48638213,0.27604115,0.51749295,0.30690554,0.47523198,0.2995105,0.4303364,0.29074234,0.43741396,0.2868186,0.48210612,0.28176257,18.72458797561101,5.512044277848741,16.286154256785437,5.663479754035651,17.517448926820986,5.206184201971797,16.185464598081463,4.271855252836584,17.71136193650374,3.6156034846519995,17.367539476157628,2.9652177832285904,18.500197223867062,2.0407526204884765,0.006240120466650482,0.03652805716090149,0.015568800122314728,0.03733946786170922,0.004312615794051358,0.07047724670623084,-0.0075663776719376375,0.06995476517227658,0.002340717248136903,0.0215183566091824,-0.008900016202770075,0.023724619352935707,3459.980501661103,1023.5769007294937,6814.068711339296,719.908278088529,7022.724201214202,1321.4287606254743,2916.898258706314,334.5497248429272,0.17347174015576625,0.10847894405451698,-44.309124,11.121754,0.0,-80.0,-44.491257,[103.359375],0.1641434,0.07931353,0.34366575,0.017518139,0.07212068,0.072223194,hiphop,hiphop.00026.wav
-109.07124,65.39089,39.10754,-379.9664,76.91492,36.669388,165.94353,-59.941864,2.592334,25.831913,91.46585,-77.21936,19.059637,17.558628,88.408844,-34.98239,0.5502822,17.489302,51.446297,-59.779198,8.174562,12.077027,48.545753,-25.660566,-8.068408,14.407409,30.0548,-54.480637,5.9523516,10.886565,36.257744,-31.120825,-4.330568,9.662342,27.033712,-39.09073,3.6560755,10.072029,38.468204,-37.999153,-1.555668,10.813065,38.58969,-31.91493,2.6334877,9.855008,33.052,-35.334034,2.2520404,10.006581,39.94953,-25.919735,2.8522258,8.319989,30.466148,-21.868177,-5.210044,8.925316,23.620121,-36.55883,5.3580384,9.038988,35.423424,-20.447016,-6.1856155,8.05666,21.837772,-42.739956,2.2385306,8.042639,29.699799,-21.765377,-2.4708722,7.36254,22.88503,-31.738205,-5.9738307,8.356303,21.576616,-38.722755,0.53941435,0.33032727,0.5402972,0.31307337,0.5630788,0.32044393,0.40713346,0.28778538,0.3131302,0.26110446,0.29937068,0.25753108,0.32234204,0.27782592,0.32909042,0.27177933,0.33329165,0.25905773,0.4081188,0.28317684,0.4931009,0.3000387,0.58442336,0.32951728,22.082582529981114,5.327621979653221,14.09089560217138,4.29313161625491,17.9049532466834,5.681367140900209,16.657748275317704,3.763245475079828,17.865763808580603,3.1317918074773377,16.96092789174579,2.6671360539008253,16.95325474282925,2.037197667431991,0.06325830849507771,0.06735511171740055,-0.02834795499713987,0.10816895188331693,0.09854149771998418,0.1326387590952649,-0.024699296121090838,0.06688535670889166,-0.022280384664162895,0.0615470243368805,-0.029254619472756718,0.028860666143549252,2637.4232219262044,1041.274383016124,6921.247038603526,859.6605711333348,5629.507625804228,1808.479820862616,2630.9986673861804,464.9566821411257,0.1028002098248839,0.08614413146612777,-39.460464,11.752725,0.0,-79.91753,-39.501846,[92.28515625],0.13497086,0.042410493,0.23190817,0.008553197,0.04145576,0.063027374,hiphop,hiphop.00027.wav
